id,name,languages__id,species__id,ipa,audio,grammatical_info,plural_form,stem,root,basic_term,meaning,literal_translation,usage,source_language,source_form,linguistic_notes,related_lexemes,categories__ids,habitats__ids,introduced,uses__ids,importance,associations,ethnobiological_notes,comment,source,refs__ids,original_source
tapinanthusnatalitius-eng-0,Bird-lime,eng,tapinanthusnatalitius,,,,,,,lime,,,,,,,,eng-plants,,,,,,,,,,
tarchonanthuscamphoratus-eng-0,Camphor bush,eng,tarchonanthuscamphoratus,,,,,,,bush,,,,,,,,eng-plants,,,,,,,,,,
tateraleucogaster-eng-0,Bushveld gerbil,eng,tateraleucogaster,,,,,,,,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[214],
taurotragusoryx-eng-0,Common eland,eng,taurotragusoryx,,,,,,,eland,,,,,,,,eng-mammals;eng-animals,,,,,,,,,,
taurotragusoryx-eng-1,Southern eland,eng,taurotragusoryx,,,,,,,eland,,,,,,,,eng-mammals;eng-animals,,,,,,,,,,
taurotragusoryx-eng-2,Eland,eng,taurotragusoryx,,,,,,,eland,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[30],
tchagraaustralis-eng-0,Brown-crowned tchagra,eng,tchagraaustralis,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1050987/names/common_names; http://en.wikipedia.org/wiki/Brown-crowned_tchagra,,
tchagraaustralis-eng-1,Brown-crowned bush shrike,eng,tchagraaustralis,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1050987/names/common_names,,
tchagraaustralis-eng-2,Brown-headed bush-shrike,eng,tchagraaustralis,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1050987/names/common_names,,
tchagraaustralis-eng-3,Brown-headed tchagra,eng,tchagraaustralis,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1050987/names/common_names,,
tchagraaustralis-eng-4,Souza's tchagra,eng,tchagraaustralis,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1050987/names/common_names,,
tchagraaustralis-eng-5,Three-streaked tchagra,eng,tchagraaustralis,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1050987/names/common_names,,
tenarischlorantha-eng-0,Tenaris sp.,eng,tenarischlorantha,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
tenebrionidae-eng-0,Darkling beetle,eng,tenebrionidae,,,,,,,beetle,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
tenebrionidae-eng-1,Darkening beetle,eng,tenebrionidae,,,,,,,beetle,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
terathopiusecaudatus-eng-0,Bateleur eagle,eng,terathopiusecaudatus,,,,,,,eagle,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
terfeziapfeilii-eng-0,Kalahari truffle,eng,terfeziapfeilii,,,,,,,truffle,,,,,,,,eng-fungi,,,,,,,,,vanderwalt1999[120],
terfeziapfeilii-eng-1,n'Abba,eng,terfeziapfeilii,,,,,,,,,,,,,,,eng-fungi,,,,,,,check name,,vanderwalt1999[120],
terminaliasericea-eng-0,Silver cluster-leaf,eng,terminaliasericea,,,,,,,cluster-leaf,,,,,,,,eng-trees;eng-plants,,,,,,,,,vanderwalt1999[60],
tetradeniariparia-eng-0,Misty plume bush,eng,tetradeniariparia,,,,,,,bush,,,,,,,,eng-shrubs;eng-plants,,,,,,,,,,
tetradeniariparia-eng-1,Ginger bush,eng,tetradeniariparia,,,,,,,bush,,,,,,,,eng-shrubs;eng-plants,,,,,,,,,,
tettigoniidae-eng-0,Katydids,eng,tettigoniidae,,,,,,,cricket,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
tettigoniidae-eng-1,Bush crickets,eng,tettigoniidae,,,,,,,cricket,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
tettigoniidae-eng-2,Long-horned grasshopper,eng,tettigoniidae,,,,,,,cricket,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
thallomyspaedulcus-eng-0,Tree mouse,eng,thallomyspaedulcus,,,,,,,mouse,,,,,,,,eng-mammals;eng-animals,,,,,,,,,,
thallomyspaedulcus-eng-1,Acacia rat,eng,thallomyspaedulcus,,,,,,,mouse,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[213],
thallomyspaedulcus-eng-2,Acacia thallomys,eng,thallomyspaedulcus,,,,,,,mouse,,,,,,,,eng-mammals;eng-animals,,,,,,,,,,
themedatriandra-eng-0,Kangaroo grass,eng,themedatriandra,,,,,,,grass,,,,,,,,eng-grassessedges;eng-plants,,,,,,,,,,
themedatriandra-eng-1,Red oat grass,eng,themedatriandra,,,,,,,grass,,,,,,,,eng-grassessedges;eng-plants,,,,,,,,,,
themedatriandra-eng-2,Red grass,eng,themedatriandra,,,,,,,grass,,,,,,,,eng-grassessedges;eng-plants,,,,,,,,,,
thryonomysswinderianus-eng-0,Greater cane rat,eng,thryonomysswinderianus,,,,,,,rat,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[178],
tockus-eng-0,Hornbill,eng,tockus,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Tockus,,
tockuserythrorhynchus-eng-0,Red-billed hornbill,eng,tockuserythrorhynchus,,,,,,,hornbill,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
tockusflavirostris-eng-0,Eastern yellow-billed hornbill,eng,tockusflavirostris,,,,,,,hornbill,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
tockusleucomelas-eng-0,Southern yellow-billed hornbill,eng,tockusleucomelas,,,,,,,hornbill,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
tockusnasutus-eng-0,African grey hornbill,eng,tockusnasutus,,,,,,,hornbill,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
torgostracheliotos-eng-0,Lappet-faced vulture,eng,torgostracheliotos,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1048945/names/common_names; http://en.wikipedia.org/wiki/Lappet-faced_vulture,,
torgostracheliotos-eng-1,African black vulture,eng,torgostracheliotos,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1048945/names/common_names,,
torgostracheliotos-eng-2,African king vulture,eng,torgostracheliotos,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1048945/names/common_names,,
torgostracheliotos-eng-3,European black vulture,eng,torgostracheliotos,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1048945/names/common_names,,
torgostracheliotos-eng-4,King vulture,eng,torgostracheliotos,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1048945/names/common_names,,
torgostracheliotos-eng-5,Nubian vulture,eng,torgostracheliotos,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1048945/names/common_names; http://en.wikipedia.org/wiki/Lappet-faced_vulture,,
trachylepiscapensis-eng-0,Cape skink,eng,trachylepiscapensis,,,,,,,skink,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
trachylepiscapensis-eng-1,Cape three-lined skink,eng,trachylepiscapensis,,,,,,,skink,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
trachylepisspilogaster-eng-0,Kalahari tree skink,eng,trachylepisspilogaster,,,,,,,skink,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
trachylepisstriata-eng-0,African striped skink,eng,trachylepisstriata,,,,,,,skink,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
trachyphonusvaillantii-eng-0,Crested barbet,eng,trachyphonusvaillantii,,,,,,,barbet,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
tragelaphusangasii-eng-0,Nyala,eng,tragelaphusangasii,,,,,,,nyala,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[24],
tragelaphusscriptus-eng-0,Bushbuck,eng,tragelaphusscriptus,,,,,,,nyala,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[22],
tragelaphusspekeii-eng-0,Sitatunga,eng,tragelaphusspekeii,,,,,,,,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[26],
tragelaphusstrepsiceros-eng-0,Greater kudu,eng,tragelaphusstrepsiceros,,,,,,,kudu,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[28],
tragelaphusstrepsiceros-eng-1,Kudu,eng,tragelaphusstrepsiceros,,,,,,,,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[28],
tragiarupestris-eng-0,Tragia sp.,eng,tragiarupestris,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
tribulusterrestris-eng-0,Devil's thorn,eng,tribulusterrestris,,,,,,,thorn,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tribulus_terrestris;http://eol.org/pages/581147/names/common_names,vanderwalt1999[109],
tribulusterrestris-eng-1,Devil's eyelashes,eng,tribulusterrestris,,,,,,,thorn,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tribulus_terrestris;http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-10,Devil's-weed,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-11,Devil's weed,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tribulus_terrestris,,
tribulusterrestris-eng-12,Goathead,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tribulus_terrestris;http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-13,Goats head,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-14,Land calotrops,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-15,Land caltrops,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-16,Mexican sandbur,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-17,Puncture plant,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-18,Puncture-vine,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-19,Puncture vine,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tribulus_terrestris,,
tribulusterrestris-eng-2,Calthrop,eng,tribulusterrestris,,,,,,,thorn,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-20,Puncturevine,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tribulus_terrestris,,
tribulusterrestris-eng-21,Tackweed,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tribulus_terrestris,,
tribulusterrestris-eng-22,Texas sandbur,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-23,Tribulus,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-24,Bindii,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tribulus_terrestris,,
tribulusterrestris-eng-25,Burra gokharu,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tribulus_terrestris,,
tribulusterrestris-eng-3,Yellow vine,eng,tribulusterrestris,,,,,,,thorn,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,,,
tribulusterrestris-eng-4,Bullhead,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tribulus_terrestris;http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-5,Caltrop,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tribulus_terrestris;http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-6,Caltrops,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-7,Cat's head,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tribulus_terrestris,,
tribulusterrestris-eng-8,Cat's-head,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribulusterrestris-eng-9,Devil's-thorn,eng,tribulusterrestris,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,http://eol.org/pages/581147/names/common_names,,
tribuluszeyheri-eng-0,Devil thorn weed,eng,tribuluszeyheri,,,,,,,weed,,,,,,,,eng-creepersclimbers;eng-plants,,,,,,,,,,
tribuluszeyheri-eng-1,Large-flowered devil-thorn,eng,tribuluszeyheri,,,,,,,,,,,,,,,eng-creepersclimbers;eng-plants,,,,,,,,http://eol.org/pages/5633341/names/common_names,,
tribuluszeyheri-eng-2,Devil's thorn,eng,tribuluszeyheri,,,,,,,,,,,,,,,eng-creepersclimbers;eng-plants,,,,,,,,,vanderwalt1999[109],
tribuluszeyheri-eng-3,Calthrop,eng,tribuluszeyheri,,,,,,,,,,,,,,,eng-creepersclimbers;eng-plants,,,,,,,,http://eol.org/pages/5633341/names/common_names,,
tricholaemaleucomelas-eng-0,Pied barbet,eng,tricholaemaleucomelas,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1177719/names/common_names; http://en.wikipedia.org/wiki/Acacia_pied_barbet,,
tricholaemaleucomelas-eng-1,Acacia pied barbet,eng,tricholaemaleucomelas,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1177719/names/common_names; http://en.wikipedia.org/wiki/Acacia_pied_barbet,,
trichophytonschoenleinii-eng-0,Trichophyton sp.,eng,trichophytonschoenleinii,,,,,,,,,,,,,,,eng-fungi,,,,,,,,,,
triumfettarhomboidea-eng-0,Diamond burrbark,eng,triumfettarhomboidea,,,,,,,burrbark,,,,,,,,eng-plants,,,,,,,,,,
tulostomalacticeps-eng-0,Puff ball,eng,tulostomalacticeps,,,,,,,puff ball,,,,,,,,eng-fungi,,,,,,,,,,
turbinaoblongata-eng-0,Turbina sp.,eng,turbinaoblongata,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
turdoidesbicolor-eng-0,Pied babbler,eng,turdoidesbicolor,,,,,,,babbler,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1052411/names/common_names,,
turdoidesbicolor-eng-1,Southern pied babbler,eng,turdoidesbicolor,,,,,,,babbler,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1052411/names/common_names; http://en.wikipedia.org/wiki/Southern_pied_babbler,,
turdoidesbicolor-eng-2,Bicoloured babbler,eng,turdoidesbicolor,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1052411/names/common_names,,
turdoidesjardineii-eng-0,Arrow-marked babbler,eng,turdoidesjardineii,,,,,,,babbler,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
turduslitsitsirupa-eng-0,Groundscraper thrush,eng,turduslitsitsirupa,,,,,,,thrush,,,,,,,,eng-birds;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Groundscraper_thrush; http://eol.org/pages/1052834/names/common_names,,
turduslitsitsirupa-eng-1,Abyssinian groundscraper thrush,eng,turduslitsitsirupa,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1052834/names/common_names,,
turduslitsitsirupa-eng-2,Iringa groundscraper thrush,eng,turduslitsitsirupa,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1052834/names/common_names,,
turnixsylvatica-eng-0,Kurrichane buttonquail,eng,turnixsylvatica,,,,,,,buttonquail,,,,,,,,eng-birds;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Common_buttonquail; http://eol.org/pages/900373/names/common_names,,
turnixsylvatica-eng-1,Small buttonquail,eng,turnixsylvatica,,,,,,,buttonquail,,,,,,,,eng-birds;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Common_buttonquail; http://eol.org/pages/900373/names/common_names,,
turnixsylvatica-eng-10,West African buttonquail,eng,turnixsylvatica,,,,,,,buttonquail,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/900373/names/common_names,,
turnixsylvatica-eng-2,Andalusian hemipode,eng,turnixsylvatica,,,,,,,buttonquail,,,,,,,,eng-birds;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Common_buttonquail; http://eol.org/pages/900373/names/common_names,,
turnixsylvatica-eng-3,Common buttonquail,eng,turnixsylvatica,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://en.wikipedia.org/wiki/Common_buttonquail; http://eol.org/pages/900373/names/common_names,,
turnixsylvatica-eng-4,Andalusian buttonquail,eng,turnixsylvatica,,,,,,,buttonquail,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/900373/names/common_names,,
turnixsylvatica-eng-5,Bustard quail,eng,turnixsylvatica,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/900373/names/common_names,,
turnixsylvatica-eng-6,Little bustard quail,eng,turnixsylvatica,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/900373/names/common_names,,
turnixsylvatica-eng-7,Little buttonquail,eng,turnixsylvatica,,,,,,,buttonquail,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/900373/names/common_names,,
turnixsylvatica-eng-8,Little Kurrichane buttonquail,eng,turnixsylvatica,,,,,,,buttonquail,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/900373/names/common_names,,
turnixsylvatica-eng-9,Striped buttonquail,eng,turnixsylvatica,,,,,,,buttonquail,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/900373/names/common_names,,
tylosemaesculentum-eng-0,Gemsbuck bean,eng,tylosemaesculentum,,,,,,,bean,,,,,,,,eng-creepersclimbers;eng-plants,,,,,,,,http://eol.org/pages/638925/names/common_names,,
tylosemaesculentum-eng-1,Gemsbok bean,eng,tylosemaesculentum,,,,,,,bean,,,,,,,,eng-creepersclimbers;eng-plants,,,,,,,,,,
tylosemaesculentum-eng-2,Marama bean,eng,tylosemaesculentum,,,,,,,bean,,,,,,,,eng-creepersclimbers;eng-plants,,,,,,,,,vanderwalt1999[107],
tylosemaesculentum-eng-3,Tamani berry,eng,tylosemaesculentum,,,,,,,bean,,,,,,,,eng-creepersclimbers;eng-plants,,,,,,,,,,
tylosemaesculentum-eng-4,Morama bean,eng,tylosemaesculentum,,,,,,,,,,,,,,,eng-creepersclimbers;eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Tylosema_esculentum,,
tylosemaesculentum-eng-5,Camel's foot,eng,tylosemaesculentum,,,,,,,,,,,,,,,eng-creepersclimbers;eng-plants,,,,,,,,http://eol.org/pages/638925/names/common_names,,
typhacapensis-eng-0,Bulrush,eng,typhacapensis,,,,,,,bulrush,,,,,,,,eng-plants,,,,,,,,,,
typhacapensis-eng-1,Bullrush,eng,typhacapensis,,,,,,,bulrush,,,,,,,,eng-plants,,,,,,,,,,
typhacapensis-eng-2,Reedmace,eng,typhacapensis,,,,,,,bulrush,,,,,,,,eng-plants,,,,,,,,,,
tytoalba-eng-0,Barn owl,eng,tytoalba,,,,,,,owl,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
tytocapensis-eng-0,Grass owl,eng,tytocapensis,,,,,,,owl,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
upupaepops-eng-0,Hoopoe,eng,upupaepops,,,,,,,hoopoe,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/917145/names/common_names; http://en.wikipedia.org/wiki/Hoopoe,,
upupaepops-eng-1,Common hoopoe,eng,upupaepops,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/917145/names/common_names,,
upupaepops-eng-2,Eurasian hoopoe,eng,upupaepops,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/917145/names/common_names,,
upupaepops-eng-3,European hoopoe,eng,upupaepops,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/917145/names/common_names,,
uraeginthusgranatinus-eng-0,Violet-eared waxbill,eng,uraeginthusgranatinus,,,,,,,waxbill,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1050433/names/common_names; http://en.wikipedia.org/wiki/Violet-eared_waxbill,,
uraeginthusgranatinus-eng-1,Common grenadier,eng,uraeginthusgranatinus,,,,,,,waxbill,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1050433/names/common_names; http://en.wikipedia.org/wiki/Violet-eared_waxbill,,
uraeginthusgranatinus-eng-2,Purple grenadier,eng,uraeginthusgranatinus,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1050433/names/common_names,,
uraeginthusgranatinus-eng-3,Violet-eared cordon-bleu,eng,uraeginthusgranatinus,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1050433/names/common_names,,
uraeginthusgranatinus-eng-4,Grenadier,eng,uraeginthusgranatinus,,,,,,,,,,,,,,,eng-birds;eng-animals,,,,,,,,http://eol.org/pages/1050433/names/common_names,,
vanelluscoronatus-eng-0,Crowned lapwing,eng,vanelluscoronatus,,,,,,,lapwing,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
vanelluscoronatus-eng-1,Crowned plover,eng,vanelluscoronatus,,,,,,,lapwing,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
vangueriainfausta-eng-0,African medlar,eng,vangueriainfausta,,,,,,,medlar,,,,,,,,eng-plants,,,,,,,,,,
varanusalbigularis-eng-0,Rock monitor,eng,varanusalbigularis,,,,,,,monitor,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
varanusexanthematicus-eng-0,Savanna monitor,eng,varanusexanthematicus,,,,,,,monitor,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
varanusniloticus-eng-0,Nile monitor,eng,varanusniloticus,,,,,,,monitor,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
varanusniloticus-eng-1,Water monitor,eng,varanusniloticus,,,,,,,monitor,,,,,,,,eng-reptiles;eng-animals,,,,,,,,,,
vespidae-eng-0,Paper wasps,eng,vespidae,,,,,,,wasp,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
viduamacroura-eng-0,Pin-tailed whydah,eng,viduamacroura,,,,,,,whydah,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
viduaparadisaea-eng-0,Long-tailed paradise whydah,eng,viduaparadisaea,,,,,,,whydah,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
viduaparadisaea-eng-1,Eastern paradise whydah,eng,viduaparadisaea,,,,,,,whydah,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
viduaregia-eng-0,Shaft-tailed whydah,eng,viduaregia,,,,,,,whydah,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
viduaregia-eng-1,Queen whydah,eng,viduaregia,,,,,,,whydah,,,,,,,,eng-birds;eng-animals,,,,,,,,,,
vignatriloba-eng-0,Vigna sp.,eng,vignatriloba,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
vitexzeyheri-eng-0,Vitex sp.,eng,vitexzeyheri,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
vulpeschama-eng-0,Cape fox,eng,vulpeschama,,,,,,,fox,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[138],
vulpeschama-eng-1,Cama fox,eng,vulpeschama,,,,,,,fox,,,,,,,,eng-mammals;eng-animals,,,,,,,,,,
vulpeschama-eng-2,Silver-backed fox,eng,vulpeschama,,,,,,,fox,,,,,,,,eng-mammals;eng-animals,,,,,,,,,,
wallerianutans-eng-0,Walleria sp.,eng,wallerianutans,,,,,,,,,,,,,,,eng-bulbsherbs;eng-plants,,,,,,,,,,
xanthiumspinosum-eng-0,Xanthium sp.,eng,xanthiumspinosum,,,,,,,,,,,,,,,eng-plants,,,,,,,,,,
xerusinauris-eng-0,Ground squirrel,eng,xerusinauris,,,,,,,squirrel,,,,,,,,eng-mammals;eng-animals,,,,,,,,,,
xerusinauris-eng-1,Cape ground squirrel,eng,xerusinauris,,,,,,,squirrel,,,,,,,,eng-mammals;eng-animals,,,,,,,,,,
xerusinauris-eng-2,Southern African ground squirrel,eng,xerusinauris,,,,,,,squirrel,,,,,,,,eng-mammals;eng-animals,,,,,,,,,cillie1997[192],
ximeniaamericana-eng-0,Yellow plum,eng,ximeniaamericana,,,,,,,plum,,,,,,,,eng-plants,,,,,,,,,,
ximeniaamericana-eng-1,Sea lemon,eng,ximeniaamericana,,,,,,,plum,,,,,,,,eng-plants,,,,,,,,,,
ximeniacaffra-eng-0,Large sourplum,eng,ximeniacaffra,,,,,,,sourplum,,,,,,,,eng-plants,,,,,,,,,,
xylocopidae-eng-0,Carpenter bee,eng,xylocopidae,,,,,,,bee,,,,,,,,eng-insects;eng-invertebrates;eng-animals,,,,,,,,,,
zeamays-eng-0,Maize,eng,zeamays,,,,,,,,,,,,,,,eng-plants,,,,,,,,http://eol.org/pages/1115259/names/common_names; http://en.wikipedia.org/wiki/Maize,,
zeamays-eng-1,Corn,eng,zeamays,,,,,,,,,,,,,,,eng-plants,,,,,,,,http://eol.org/pages/1115259/names/common_names; http://en.wikipedia.org/wiki/Maize,,
zeamays-eng-2,Indian corn,eng,zeamays,,,,,,,,,,,,,,,eng-plants,,,,,,,,http://eol.org/pages/1115259/names/common_names; http://en.wikipedia.org/wiki/Maize,,
zeamays-eng-3,Mealie,eng,zeamays,,,,,,,,,,name used in South Africa,,,,,eng-plants,,,,,,,,http://en.wikipedia.org/wiki/Maize,,
ziziphusmucronata-eng-0,Buffalo-thorn,eng,ziziphusmucronata,,,,,,,thorn,,,,,,,,eng-trees;eng-plants,,,,,,,,,,
ziziphuszeyherana-eng-0,Ziziphus sp.,eng,ziziphuszeyherana,,,,,,,,,,,,,,,,,,,,,,,,,
