id,species_id,name,mime_type,src,width,height,author,date,place,comments,keywords,permission
crocodylusniloticus-0-thumbnail.jpg,crocodylusniloticus,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/f/fa/CrocodylusNiloticus01.jpg,438,599,MathKnight and Zachi Evenor,unknown,unknown,,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
crocodylusniloticus-0-large.jpg,crocodylusniloticus,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/f/fa/CrocodylusNiloticus01.jpg,438,599,MathKnight and Zachi Evenor,unknown,unknown,,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
crocodylusniloticus-1-thumbnail.jpg,crocodylusniloticus,thumbnail 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/e/e9/CrocodylusNiloticus02.jpg,800,533,Marco Schmidt,September 2007,"Bazoulé, Burkina Faso",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
crocodylusniloticus-1-large.jpg,crocodylusniloticus,large 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/e/e9/CrocodylusNiloticus02.jpg,800,533,Marco Schmidt,September 2007,"Bazoulé, Burkina Faso",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
crocodylusniloticus-2-thumbnail.jpg,crocodylusniloticus,thumbnail 2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/c/c6/CrocodylusNiloticus03.jpg,800,600,Atamari,2 July 2007,"Kachikally, Bakau, Gambia",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
crocodylusniloticus-2-large.jpg,crocodylusniloticus,large 2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/c/c6/CrocodylusNiloticus03.jpg,800,600,Atamari,2 July 2007,"Kachikally, Bakau, Gambia",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
parabuthusgranulatus-0-thumbnail.jpg,parabuthusgranulatus,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/2/22/ParabuthusGranulatus01.JPG/799px-ParabuthusGranulatus01.JPG,799,600,Christfried Naumann,2009-03-26,"Bokspits, Kgalagadi district, Botswana",correctly identified?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
parabuthusgranulatus-0-large.jpg,parabuthusgranulatus,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/2/22/ParabuthusGranulatus01.JPG/799px-ParabuthusGranulatus01.JPG,799,600,Christfried Naumann,2009-03-26,"Bokspits, Kgalagadi district, Botswana",correctly identified?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
parabuthusgranulatus-1-thumbnail.jpg,parabuthusgranulatus,thumbnail 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/6/63/ParabuthusGranulatus02.JPG/800px-ParabuthusGranulatus02.JPG,800,600,Christfried Naumann,2009-03-26,"Bokspits, Kgalagadi district, Botswana",correctly identified?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
parabuthusgranulatus-1-large.jpg,parabuthusgranulatus,large 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/6/63/ParabuthusGranulatus02.JPG/800px-ParabuthusGranulatus02.JPG,800,600,Christfried Naumann,2009-03-26,"Bokspits, Kgalagadi district, Botswana",correctly identified?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
coturnixcoturnix-0-thumbnail.jpg,coturnixcoturnix,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/1/10/CoturnixCoturnix01.jpg,800,580,Luis Miguel Bugallo Sánchez,3 October 2005,Spain,,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
coturnixcoturnix-0-large.jpg,coturnixcoturnix,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/1/10/CoturnixCoturnix01.jpg,800,580,Luis Miguel Bugallo Sánchez,3 October 2005,Spain,,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
coturnixcoturnix-1-thumbnail.jpg,coturnixcoturnix,thumbnail 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/0/07/CoturnixCoturnix02.jpg,276,360,"Naumann: Naturgeschichte der Vögel Mitteleuropas, Band VI, Tafel 14 - Gera, 1897",1897,"Gera (?), Germany",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
coturnixcoturnix-1-large.jpg,coturnixcoturnix,large 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/0/07/CoturnixCoturnix02.jpg,276,360,"Naumann: Naturgeschichte der Vögel Mitteleuropas, Band VI, Tafel 14 - Gera, 1897",1897,"Gera (?), Germany",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
tribulusterrestris-0-thumbnail.jpg,tribulusterrestris,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/c/c8/TribulusTerrestris01.jpg,800,600,Stan Shebs,25 September 2007,"Red Spring, Calico Basin, Red Rock Canyon, southern Nevada, USA",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
tribulusterrestris-0-large.jpg,tribulusterrestris,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/c/c8/TribulusTerrestris01.jpg,800,600,Stan Shebs,25 September 2007,"Red Spring, Calico Basin, Red Rock Canyon, southern Nevada, USA",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
tribulusterrestris-1-thumbnail.jpg,tribulusterrestris,thumbnail 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/1/14/TribulusTerrestris02.jpg,679,599,Stan Shebs,25 September 2007,"Red Spring, Calico Basin, Red Rock Canyon, southern Nevada, USA",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
tribulusterrestris-1-large.jpg,tribulusterrestris,large 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/1/14/TribulusTerrestris02.jpg,679,599,Stan Shebs,25 September 2007,"Red Spring, Calico Basin, Red Rock Canyon, southern Nevada, USA",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
kinixysbelliana-0-thumbnail.jpg,kinixysbelliana,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/7/73/KinixysBelliana01.jpg,800,600,unknown,unknown,unknown,,,"{""license"": [""http://creativecommons.org/licenses/by-sa/2.5/deed.en"", ""Creative Commons Attribution-Share Alike 2.5 Generic""]}"
kinixysbelliana-0-large.jpg,kinixysbelliana,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/7/73/KinixysBelliana01.jpg,800,600,unknown,unknown,unknown,,,"{""license"": [""http://creativecommons.org/licenses/by-sa/2.5/deed.en"", ""Creative Commons Attribution-Share Alike 2.5 Generic""]}"
monechmaincanum-0-thumbnail.jpg,monechmaincanum,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/1/15/MonechmaIncanum01.JPG/800px-MonechmaIncanum01.JPG,800,599,Christfried Naumann,2005-02-11,"Corridor Pos 15, Omaheke, Namibia",,correctly identified?,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
monechmaincanum-0-large.jpg,monechmaincanum,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/1/15/MonechmaIncanum01.JPG/800px-MonechmaIncanum01.JPG,800,599,Christfried Naumann,2005-02-11,"Corridor Pos 15, Omaheke, Namibia",,correctly identified?,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
monechmaincanum-1-thumbnail.jpg,monechmaincanum,thumbnail 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/5/50/MonechmaIncanum02.JPG/800px-MonechmaIncanum02.JPG,800,599,Christfried Naumann,2005-02-11,"Corridor Pos 15, Omaheke, Namibia",,correctly identified?,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
monechmaincanum-1-large.jpg,monechmaincanum,large 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/5/50/MonechmaIncanum02.JPG/800px-MonechmaIncanum02.JPG,800,599,Christfried Naumann,2005-02-11,"Corridor Pos 15, Omaheke, Namibia",,correctly identified?,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
monechmaincanum-2-thumbnail.jpg,monechmaincanum,thumbnail 2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/2/2c/MonechmaIncanum03.JPG/800px-MonechmaIncanum03.JPG,800,599,Christfried Naumann,2005-02-11,"Corridor Pos 15, Omaheke, Namibia",,correctly identified?,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
monechmaincanum-2-large.jpg,monechmaincanum,large 2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/2/2c/MonechmaIncanum03.JPG/800px-MonechmaIncanum03.JPG,800,599,Christfried Naumann,2005-02-11,"Corridor Pos 15, Omaheke, Namibia",,correctly identified?,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
monechmaincanum-3-thumbnail.jpg,monechmaincanum,thumbnail 3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/8/87/MonechmaIncanum04.JPG/448px-MonechmaIncanum04.JPG,448,599,Christfried Naumann,2005-02-11,"Corridor Pos 15, Omaheke, Namibia",,correctly identified?,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
monechmaincanum-3-large.jpg,monechmaincanum,large 3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/8/87/MonechmaIncanum04.JPG/448px-MonechmaIncanum04.JPG,448,599,Christfried Naumann,2005-02-11,"Corridor Pos 15, Omaheke, Namibia",,correctly identified?,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
acrididae-0-thumbnail.jpg,acrididae,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/3/3b/Acrididae01.JPG/800px-Acrididae01.JPG,800,600,Christfried Naumann,2009-03-30,"Tweerivieren camp, Kgalagadi Transfrontier Park, South Africa",Locusts ~ Short-horned grasshoppers (Family); here: Locustana pardalina - Brown locust ?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
acrididae-0-large.jpg,acrididae,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/3/3b/Acrididae01.JPG/800px-Acrididae01.JPG,800,600,Christfried Naumann,2009-03-30,"Tweerivieren camp, Kgalagadi Transfrontier Park, South Africa",Locusts ~ Short-horned grasshoppers (Family); here: Locustana pardalina - Brown locust ?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
acrididae-1-thumbnail.jpg,acrididae,thumbnail 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/2/22/Acrididae02.JPG/800px-Acrididae02.JPG,800,600,Christfried Naumann,2009-03-30,"Tweerivieren camp, Kgalagadi Transfrontier Park, South Africa",Locusts ~ Short-horned grasshoppers (Family); here: Locustana pardalina - Brown locust ?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
acrididae-1-large.jpg,acrididae,large 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/2/22/Acrididae02.JPG/800px-Acrididae02.JPG,800,600,Christfried Naumann,2009-03-30,"Tweerivieren camp, Kgalagadi Transfrontier Park, South Africa",Locusts ~ Short-horned grasshoppers (Family); here: Locustana pardalina - Brown locust ?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
acrididae-2-thumbnail.jpg,acrididae,thumbnail 2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/e/e4/Acrididae03.JPG/800px-Acrididae03.JPG,800,600,Christfried Naumann,2009-03-30,"Tweerivieren camp, Kgalagadi Transfrontier Park, South Africa",Locusts ~ Short-horned grasshoppers (Family); here: Locustana pardalina - Brown locust ?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
acrididae-2-large.jpg,acrididae,large 2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/e/e4/Acrididae03.JPG/800px-Acrididae03.JPG,800,600,Christfried Naumann,2009-03-30,"Tweerivieren camp, Kgalagadi Transfrontier Park, South Africa",Locusts ~ Short-horned grasshoppers (Family); here: Locustana pardalina - Brown locust ?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
acrididae-3-thumbnail.jpg,acrididae,thumbnail 3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/e/e2/Acrididae04.JPG/800px-Acrididae04.JPG,800,600,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auchterlonie/Auob river , Kgalagadi Transfrontier Park, South Africa",Locusts ~ Short-horned grasshoppers (Family); here: which subfamily/species?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
acrididae-3-large.jpg,acrididae,large 3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/e/e2/Acrididae04.JPG/800px-Acrididae04.JPG,800,600,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auchterlonie/Auob river , Kgalagadi Transfrontier Park, South Africa",Locusts ~ Short-horned grasshoppers (Family); here: which subfamily/species?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
acrididae-4-thumbnail.jpg,acrididae,thumbnail 4,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/8/8b/Acrididae05.JPG/800px-Acrididae05.JPG,800,600,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auchterlonie/Auob river , Kgalagadi Transfrontier Park, South Africa",Locusts ~ Short-horned grasshoppers (Family); here: which subfamily/species?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
acrididae-4-large.jpg,acrididae,large 4,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/8/8b/Acrididae05.JPG/800px-Acrididae05.JPG,800,600,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auchterlonie/Auob river , Kgalagadi Transfrontier Park, South Africa",Locusts ~ Short-horned grasshoppers (Family); here: which subfamily/species?,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
asparagusbechuanicus-0-thumbnail.jpg,asparagusbechuanicus,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/2/2a/AsparagusBechuanicus01.JPG/448px-AsparagusBechuanicus01.JPG,448,599,Christfried Naumann,05/01/25,"Namibia, Omaheke, Pos 17",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
asparagusbechuanicus-0-large.jpg,asparagusbechuanicus,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/2/2a/AsparagusBechuanicus01.JPG/448px-AsparagusBechuanicus01.JPG,448,599,Christfried Naumann,05/01/25,"Namibia, Omaheke, Pos 17",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
asparagusbechuanicus-1-thumbnail.jpg,asparagusbechuanicus,thumbnail 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/0/0b/AsparagusBechuanicus02.JPG/800px-AsparagusBechuanicus02.JPG,800,599,Christfried Naumann,05/01/25,"Namibia, Omaheke, Pos 17",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
asparagusbechuanicus-1-large.jpg,asparagusbechuanicus,large 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/0/0b/AsparagusBechuanicus02.JPG/800px-AsparagusBechuanicus02.JPG,800,599,Christfried Naumann,05/01/25,"Namibia, Omaheke, Pos 17",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
asparagusbechuanicus-2-thumbnail.jpg,asparagusbechuanicus,thumbnail 2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/b/bf/AsparagusBechuanicus03.JPG/800px-AsparagusBechuanicus03.JPG,800,599,Christfried Naumann,05/01/25,"Namibia, Omaheke, Pos 17",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
asparagusbechuanicus-2-large.jpg,asparagusbechuanicus,large 2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/b/bf/AsparagusBechuanicus03.JPG/800px-AsparagusBechuanicus03.JPG,800,599,Christfried Naumann,05/01/25,"Namibia, Omaheke, Pos 17",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
asparagusbechuanicus-3-thumbnail.jpg,asparagusbechuanicus,thumbnail 3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/f/f0/AsparagusBechuanicus04.JPG/800px-AsparagusBechuanicus04.JPG,800,599,Christfried Naumann,05/01/25,"Namibia, Omaheke, Pos 17",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
asparagusbechuanicus-3-large.jpg,asparagusbechuanicus,large 3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/f/f0/AsparagusBechuanicus04.JPG/800px-AsparagusBechuanicus04.JPG,800,599,Christfried Naumann,05/01/25,"Namibia, Omaheke, Pos 17",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
corythaixoidesconcolor-0-thumbnail.jpg,corythaixoidesconcolor,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/b/bc/CorythaixoidesConcolor01.jpg,800,533,Axel Bührmann,7 December 2008,South Africa,,,"{""license"": [""http://creativecommons.org/licenses/by-sa/2.0/deed.en"", ""Creative Commons Attribution-Share Alike 2.0 Generic""]}"
corythaixoidesconcolor-0-large.jpg,corythaixoidesconcolor,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/b/bc/CorythaixoidesConcolor01.jpg,800,533,Axel Bührmann,7 December 2008,South Africa,,,"{""license"": [""http://creativecommons.org/licenses/by-sa/2.0/deed.en"", ""Creative Commons Attribution-Share Alike 2.0 Generic""]}"
corythaixoidesconcolor-1-thumbnail.jpg,corythaixoidesconcolor,thumbnail 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/7/70/CorythaixoidesConcolor02.jpg,800,533,Axel Bührmann,7 December 2008,South Africa,,,"{""license"": [""http://creativecommons.org/licenses/by-sa/2.0/deed.en"", ""Creative Commons Attribution-Share Alike 2.0 Generic""]}"
corythaixoidesconcolor-1-large.jpg,corythaixoidesconcolor,large 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/7/70/CorythaixoidesConcolor02.jpg,800,533,Axel Bührmann,7 December 2008,South Africa,,,"{""license"": [""http://creativecommons.org/licenses/by-sa/2.0/deed.en"", ""Creative Commons Attribution-Share Alike 2.0 Generic""]}"
tragelaphusscriptus-0-thumbnail.jpg,tragelaphusscriptus,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/3/34/TragelaphusScriptus01.jpg,800,600,Masteraah,10. January 2007,"Kruger National Park, South Africa",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/2.0/de/deed.en"", ""Creative Commons Attribution-Share Alike 2.0 Germany""]}"
tragelaphusscriptus-0-large.jpg,tragelaphusscriptus,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/3/34/TragelaphusScriptus01.jpg,800,600,Masteraah,10. January 2007,"Kruger National Park, South Africa",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/2.0/de/deed.en"", ""Creative Commons Attribution-Share Alike 2.0 Germany""]}"
tragelaphusscriptus-1-thumbnail.jpg,tragelaphusscriptus,thumbnail 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/8/8d/TragelaphusScriptus02.jpg,800,600,D. Gordon E. Robertson,22 April 2005,"Kruger National Park, South Africa",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
tragelaphusscriptus-1-large.jpg,tragelaphusscriptus,large 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/8/8d/TragelaphusScriptus02.jpg,800,600,D. Gordon E. Robertson,22 April 2005,"Kruger National Park, South Africa",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
tragelaphusscriptus-2-thumbnail.jpg,tragelaphusscriptus,thumbnail 2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/3/32/TragelaphusScriptus03.jpg,509,600,Haeckel ?,unknown,unknown,,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
tragelaphusscriptus-2-large.jpg,tragelaphusscriptus,large 2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/3/32/TragelaphusScriptus03.jpg,509,600,Haeckel ?,unknown,unknown,,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
eleusineindica-0-thumbnail.jpg,eleusineindica,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/2/2f/EleusineIndica01.jpg,676,600,Tauʻolunga,29 April 2007,unknown,,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
eleusineindica-0-large.jpg,eleusineindica,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/2/2f/EleusineIndica01.jpg,676,600,Tauʻolunga,29 April 2007,unknown,,,"{""license"": [""http://creativecommons.org/licenses/by-sa/3.0/deed.en"", ""Creative Commons Attribution-ShareAlike 3.0 Unported""]}"
petroniasuperciliaris-0-thumbnail.jpg,petroniasuperciliaris,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/0/07/PetroniaSuperciliaris01.jpg,600,600,Alan Manson,14 August 2007,"Pietermaritzburg, South Africa",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/2.0/deed.en"", ""Creative Commons Attribution-Share Alike 2.0 Generic""]}"
petroniasuperciliaris-0-large.jpg,petroniasuperciliaris,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/0/07/PetroniaSuperciliaris01.jpg,600,600,Alan Manson,14 August 2007,"Pietermaritzburg, South Africa",,,"{""license"": [""http://creativecommons.org/licenses/by-sa/2.0/deed.en"", ""Creative Commons Attribution-Share Alike 2.0 Generic""]}"
combretummolle-0-thumbnail.jpg,combretummolle,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/8/84/CombretumMolle01.jpg,800,531,Rotational,10 May 2007,"Magaliesberg, South Africa",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
combretummolle-0-large.jpg,combretummolle,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/8/84/CombretumMolle01.jpg,800,531,Rotational,10 May 2007,"Magaliesberg, South Africa",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
sennaitalica-0-thumbnail.jpg,sennaitalica,thumbnail 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/2/21/SennaItalica01.JPG/800px-SennaItalica01.JPG,800,599,Christfried Naumann,05/01/25,"Namibia, Omaheke, Pos 17",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
sennaitalica-0-large.jpg,sennaitalica,large 0,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/2/21/SennaItalica01.JPG/800px-SennaItalica01.JPG,800,599,Christfried Naumann,05/01/25,"Namibia, Omaheke, Pos 17",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
sennaitalica-1-thumbnail.jpg,sennaitalica,thumbnail 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/d/d1/SennaItalica02.JPG/800px-SennaItalica02.JPG,800,599,Christfried Naumann,05/01/25,"Namibia, Omaheke, Pos 17",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
sennaitalica-1-large.jpg,sennaitalica,large 1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/d/d1/SennaItalica02.JPG/800px-SennaItalica02.JPG,800,599,Christfried Naumann,05/01/25,"Namibia, Omaheke, Pos 17",,,"{""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
sennaitalica-2-thumbnail.jpg,sennaitalica,thumbnail 2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/c/c0/SennaItalica03.JPG/800px-SennaItalica03.JPG,800,599,Gertrud Boden,2006-12-06,"Corridor, Omaheke, Namibia",,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
sennaitalica-2-large.jpg,sennaitalica,large 2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/c/c0/SennaItalica03.JPG/800px-SennaItalica03.JPG,800,599,Gertrud Boden,2006-12-06,"Corridor, Omaheke, Namibia",,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
sennaitalica-3-thumbnail.jpg,sennaitalica,thumbnail 3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/f/ff/SennaItalica04.JPG/800px-SennaItalica04.JPG,800,599,Gertrud Boden,2006-12-06,"Corridor, Omaheke, Namibia",,,"{""comment"": "", please cite the author"", ""license"": [""http://en.wikipedia.org/wiki/Public_domain"", ""public domain""]}"
